Employer_id;Employer_name;Total_working_position;Employer_state
536898;Arthur Grand;3;VA
536899;Edvensoft Soultions;1;TX
536900;Infolyte It;1;TX
536901;Mindedge Solutions;2;GA
536902;Arora Infotech;2;WI
536903;Adonaicare Rehab;3;CA
536904;Valiant Technology;1;UT
536905;Daivista ;1;FL
536906;S3 Infotech;1;GA
536907;Systemfinity ;17;UT
536908;Exevconsulting ;19;NE
536909;Orphosys ;14;NV
536910;Ksm ;1;NJ
536911;Acitlabs ;1;WA
536912;Loln Soft;1;MI
536913;Staffingtree ;18;KS
536914;Ss Lead;7;TX
536915;Ns Soft;1;MI
536916;Smartsolv ;2;PA
536917;Globus It;3;TX
536918;Empro ;3;NC
536919;Halcyon Solutions;3;OH
536920;Eok ;1;CA
536921;Aaa Global;4;GA
536922;Kasapsolutions ;4;TX
536923;Clear Thought;5;NC
536924;Rtr ;5;SC
536925;Nrit Software;1;NJ
536926;Bpg ;3;SC
536927;Rv Soft;2;IL
536928;Zdaas ;1;MD
536929;Software Grid;2;DE
536930;Teckfortune ;5;FL
536931;New Datatech;2;NJ
536932;It Pandits;1;VA
536933;Tekspikes ;1;TX
536934;The Msr;2;NE
536935;Logixhub ;7;TX
536936;Varsun E;1;CA
536937;Gm Software;1;NJ
536938;Eit Services;1;VA
536939;Faq ;5;NJ
536940;Wiztech ;2;MO
536941;Ar ;15;GA
536942;Northeast Provider;1;NY
536943;Family Service;1;RI
536944;Jersey Technology;1;NJ
536945;Visualizations ;1;TX
536946;Platinum Consulting;3;IL
536947;Mrc Snf;1;NY
536948;Avevotech ;2;TX
536949;Southeastern Hospitalist;7;TN
536950;Druvi Infosys;2;GA
536951;Target Labs;1;VA
536952;Iaos Solutions;1;IL
536953;Baton Rouge;1;LA
536954;Eliassen Government;1;MD
536955;Community Hospitalists;2;TX
536956;Agranee Tech;1;TN
536957;Piedmont Athens;24;GA
536958;Connecticut Nephrology;2;CT
536959;Anesthesia Services;1;MI
536960;Swasen ;1;NJ
536961;Cumberland Internal;1;NJ
536962;Questpay ;8;NJ
536963;University Psychiatric;1;NY
536964;Remedical Therapy;1;IN
536965;Ohio Physicians;1;OH
536966;Ahu ;8;DE
536967;Foster Cm;1;TX
536968;Neurocritical Care;1;AZ
536969;Diag Partners;1;MI
536970;Triple H;2;WV
536971;Avista Tech;1;GA
536972;Ontrack ;1;CA
536973;Acquire Consulting;3;NY
536974;Octave ;1;MD
536975;Avenues International;1;NJ
536976;Mount Grace;1;MA
536977;University Medical;8;GA
536978;Supreme Tech;2;VA
536979;Armaan Biotech;1;PA
536980;Volke Consulting;1;SC
536981;Sunsoftonline ;2;AZ
536982;Watson Institute;2;CO
536983;Donna Medical;1;TX
536984;Klc Network;1;VA
536985;Sg Healthcare;3;NJ
536986;Warren Clinic;2;OK
536987;Multatech Engineering;1;TX
536988;Smart Enovations;1;MI
536989;Care Rehab;2;NY
536990;Montgomery Kidney;4;AL
536991;Ved Oasis;1;CO
536992;Milestone ;1;TX
536993;Wamfeo ;3;CA
536994;Carepoint ;5;CO
536995;Clinical Lab;1;OH
536996;Norlea Hospital;1;NM
536997;Pathologists Biomedical;2;TX
536998;Nrtc Alabama;1;GA
536999;Prime Physicians;2;AR
537000;Henderson Pulmonary;1;NC
537001;Otm Labs;2;MD
537002;Metro Care;1;NY
537003;Eid Nevada;1;NV
537004;Mogene Lc;1;MO
537005;D2D Distro;1;NY
537006;Saini Tech;1;MA
537007;Lucidus Solutions;1;MD
537008;Process Engineering;1;MA
537009;Javad Mirzai;1;MA
537010;Walkwater ;3;CA
537011;Medha ;1;GA
537012;Padmas Technology;1;GA
537013;Tricon Infotech;5;NJ
537014;Centillion Infotech;9;TX
537015;Connect Care;1;MO
537016;Knight Infotech;5;KY
537017;Theraaide Rehab;7;NJ
537018;Peritushub ;1;TX
537019;Enterprise Pals;1;KS
537020;Hcls Consulting;1;NY
537021;Ziemann Holvrieka;1;FL
537022;Greens At;1;NJ
537023;Greens Of;1;NJ
537024;Oncare Digital;3;PA
537025;Eskare ;3;NJ
537026;Neurohospitalist Of;1;TX
537027;Net2Source ;7;NJ
537028;Emergency Medicine;10;TN
537029;Hospital Medicine;6;TN
537030;Massachusetts Acute;2;TN
537031;Forteedge ;1;NJ
537032;Island Emergency;1;MD
537033;Emergency Services;1;TN
537034;Southeastern Physician;4;TN
537035;Harita ;1;PA
537036;Longhorn Emergency;1;TN
537037;Hni Hospitalists;1;TX
537038;Pee Dee;1;SC
537039;Roc Imaging;1;AZ
537040;Wael Asi;1;TX
537041;T And;5;VA
537042;Innovecture ;4;UT
537043;Macrosys ;2;VA
537044;Systex ;1;MD
537045;Brockton Neighborhood;2;MA
537046;Aktra ;8;VA
537047;Ultimate Therapy;1;NY
537048;Consultant Solutions;1;KY
537049;Southeastern Intensivist;2;TN
537050;Softtech Source;2;NY
537051;Kmc ;1;VA
537052;Inabia Software;6;WA
537053;Oran ;2;VA
537054;I3 Enterprises;1;TX
537055;Global Force;1;TX
537056;Advanced Database;5;NJ
537057;Brumasoft ;2;NC
537058;Hospitalist Physician;1;TN
537059;Tender Touch;1;NJ
537060;The Execusearch;2;NY
537061;Kdinfotech ;1;CA
537062;Neurosky ;1;CA
537063;Socle ;1;TX
537064;Precision Psychiatric;3;CA
537065;App Of;1;TN
537066;Exxonmobil ;1;TX
537067;Loopbell Tech;1;MI
537068;Southeastern Emergency;3;TN
537069;Cloud88 ;4;NJ
537070;Kansara ;2;NJ
537071;Ist ;1;OH
537072;Srishti Innovative;1;VA
537073;Xcelligen ;1;VA
537074;Teleworx ;1;VA
537075;Strativia ;1;MD
537076;Dvbe Connect;5;CA
537077;Mos Therapy;1;TX
537078;Streams ;2;MD
537079;Cms Globalsoft;1;VA
537080;Inpatient Medical;1;MD
537081;Specialtycare ;2;TN
537082;Msh Staffing;2;FL
537083;Zgage ;1;NJ
537084;Emergency Physician;1;TN
537085;Hawaii Infectious;1;HI
537086;Cloudray ;8;NJ
537087;World Wide;53;NY
537088;Aurum Data;1;CA
537089;Mg Cloud;13;IL
537090;Techno Rehab;2;MI
537091;Hanya ;1;GA
537092;Triumph Services;1;VA
537093;Vaya Restoration;1;NY
537094;Csinova ;1;DC
537095;Core Rehab;1;MI
537096;Washington Pac;2;TN
537097;Eforce Solutions;2;MI
537098;Toledo Radiological;1;OH
537099;Resourcex ;1;GA
537100;Sage Consulting;1;NC
537101;Hospitalist Physicians;2;TN
537102;Expleo Solutions;1;NJ
537103;Actalent ;1;MD
537104;Akeentech ;1;SC
537105;Apex2000 ;2;VA
537106;Topstars ;1;GA
537107;Tecon Solutions;2;MN
537108;Pvr Rehab;1;CA
537109;Graham Construction;1;WA
537110;Symbiotic Consulting;1;FL
537111;Superior Unit;4;IL
537112;Hospitalists Of;1;TN
537113;Star Heights;4;TX
537114;Modesto Labs;2;OH
537115;Sterling Adult;1;NJ
537116;Infinite Computing;2;IA
537117;Candor ;2;IL
537118;Initech Global;2;MI
537119;Sanrose Information;2;FL
537120;Itis Pro;6;IL
537121;Elite Solutions;3;GA
537122;Laasim ;2;CT
537123;Cybyte ;2;TX
537124;Itlegion ;1;GA
537125;Pinnacle Consulting;1;SC
537126;Ast Global;2;TN
537127;Techspace It;6;GA
537128;Pace Solutions;1;MO
537129;Cybernet Solutions;1;WA
537130;Amda Software;1;PA
537131;Primus Software;1;GA
537132;Icon Solutions;1;TN
537133;Vidusolutions ;9;TX
537134;Vikat Solutions;1;MD
537135;Gensecure ;1;NJ
537136;Sass Service;1;TX
537137;Coreflex Solutions;1;IL
537138;Bcc Ma;1;MA
537139;Niktor ;10;CT
537140;Teklabs ;13;MI
537141;Optimize Manpower;1;DE
537142;Rk Management;3;IL
537143;Technology Ventures;3;VA
537144;Professional Power;1;NC
537145;Insys ;2;NY
537146;Edeft Solutions;5;NJ
537147;Resource Stack;1;VA
537148;Raj ;1;NY
537149;Effexoft ;2;NJ
537150;Softcons ;1;SC
537151;Heptaware ;13;IL
537152;Vertisystem ;2;CA
537153;Software Genius;2;NJ
537154;Techniligent ;1;CA
537155;Techmagix ;5;TX
537156;Dhansoft ;1;TX
537157;Tekforce ;1;CA
537158;Nexera Solutions;1;NJ
537159;Chakra Consulting;2;MD
537160;Teklibrium ;2;MD
537161;Almit Services;2;TX
537162;Horizon Solutions;1;NJ
537163;Prosis ;1;TX
537164;Tek Staffing;1;VA
537165;Techlogic Solutions;1;NH
537166;Delegate It;1;PA
537167;Infocons ;15;PA
537168;Providenz ;13;MD
537169;Sial Technology;3;NJ
537170;Dice ;2;IL
537171;Technology Consultants;6;MI
537172;Tiedot Solutions;1;IL
537173;Firminiq ;2;TX
537174;Ssl It;1;GA
537175;Pmorchestrator ;1;VA
537176;Ride Business;1;VA
537177;Techions ;1;CA
537178;Nivasoft ;1;NJ
537179;Spyder ;3;VA
537180;Entice ;1;FL
537181;Irie ;13;TX
537182;Fipsar ;2;NJ
537183;Shoubii Consulting;2;FL
537184;Astralinx ;1;NJ
537185;Cgvak Software;1;CA
537186;Cryptograph ;1;PA
537187;Bowman Chauffeur;1;NJ
537188;Iai System;1;TX
537189;Arnamy ;1;FL
537190;Avl Consulting;9;TX
537191;Busitants ;2;RI
537192;Lucent ;2;TX
537193;Esource Technology;3;PA
537194;Wave Solutions;3;IL
537195;It Labs;1;MD
537196;Tekinspire ;3;NJ
537197;Conquer ;1;NJ
537198;Enqubes ;1;NJ
537199;Moback ;1;CA
537200;Alamere Software;2;WA
537201;Itexcel ;1;NH
537202;Wackpro ;1;CA
537203;Abdev Solutions;3;VA
537204;Agileengine ;1;VA
537205;Sinfotech ;1;WV
537206;Tk Softtech;5;VA
537207;Blocknit ;2;TX
537208;Arkania ;1;CA
537209;Broad Peak;6;PA
537210;Software Guidance;1;NY
537211;Bestkey Solutions;1;AZ
537212;Moofwd ;3;NJ
537213;Tunirasoft ;4;VA
537214;Smart Switch;1;NC
537215;3Igeeks ;4;LA
537216;Digit Outsource;1;DE
537217;Aptitude Solution;3;TX
537218;Cloud Force;1;TX
537219;Netrocon ;2;NC
537220;Geninvo ;1;IL
537221;Vitrana ;2;NJ
537222;Epromptus ;1;MI
537223;Volmatica ;2;NJ
537224;Gs Global;2;NJ
537225;Spiral ;1;NJ
537226;Tech Inspiron;4;PA
537227;Rrva Solutions;3;OH
537228;Arksoft ;1;TX
537229;Symbiosis Consulting;1;MN
537230;Nr Tech;2;MD
537231;Vidha It;2;AZ
537232;Hummingbird Tek;1;CA
537233;Vsk Consulting;2;VA
537234;Emerge It;2;TX
537235;Cyberbahn Federal;2;VA
537236;Svt ;3;NJ
537237;Eminence Technology;24;NJ
537238;Ocher Technology;3;GA
537239;Sans Solutions;1;TX
537240;Dataonez ;1;VA
537241;Software Bloc;2;TX
537242;Vhl ;6;AZ
537243;Tekcommands ;2;MI
537244;Analytics Data;8;MI
537245;Veracity Consulting;2;KS
537246;Extendsec ;1;CA
537247;Blitz It;7;MD
537248;Big Dany;1;TX
537249;Compubahn ;2;MD
537250;Accrete Hitech;1;CA
537251;Softsnippets ;1;FL
537252;Magista ;1;TX
537253;Psquare ;1;IL
537254;Tequity Partners;1;IL
537255;K2 Consulting;1;AR
537256;Jkg Solutions;2;VA
537257;Xchanging Solutions;16;VA
537258;Peraton State;2;VA
537259;Svan It;1;TX
537260;Trobus ;2;MD
537261;Iteksystem ;5;TX
537262;Consultadd In;2;TX
537263;Reeresh Tech;2;CA
537264;Kp It;1;TX
537265;Vs Software;1;TX
537266;Sunus ;2;NJ
537267;Elajika ;26;TX
537268;Green It;2;MI
537269;Kaizen Itech;26;TX
537270;Ngtalentech ;1;TX
537271;Myhri Consulting;1;TX
537272;Aspyrant ;1;NJ
537273;Vibhathi Labs;2;CT
537274;Mythri Consultinhg;1;TX
537275;Allurtech ;1;TX
537276;Meridianoft ;1;OH
537277;Agile ;2;MN
537278;Rsi Solutions;3;TX
537279;Imetris ;1;MI
537280;Evanasoft ;1;MA
537281;Rudhra Info;4;WY
537282;Trigger It;14;NC
537283;Tellsworks Communications;1;GA
537284;The Bridgeport;3;CT
537285;Spatial Front;6;MD
537286;Southern Mississippi;1;MS
537287;Moesif ;1;CA
537288;Parsons Technical;1;CA
537289;Sharks Swim;2;TX
537290;Obstetric Anesthesia;3;KY
537291;Dt Professional;2;CA
537292;Dutch Pharmacies;1;MS
537293;Abdul Memon;2;AZ
537294;Vsoft Infoware;1;NJ
537295;Coesys Solutions;1;NJ
537296;Indium Software;2;CA
537297;The Jupiter;1;TX
537298;Atlas Communication;1;NJ
537299;Sharp Interfaces;1;IL
537300;Sparc It;1;MA
537301;Upward Innovation;1;DE
537302;Supremesoft ;1;VA
537303;Mirafra ;264;TX
537304;Umina Bros;1;CA
537305;Advanced Computing;2;MD
537306;Production Services;3;MI
537307;Aditi ;35;MD
537308;University Physicians;13;NY
537309;Racar International;3;OH
537310;Systegration ;1;IL
537311;Sree ;1;FL
537312;Radi Tech;1;NJ
537313;Icloud ;32;VA
537314;Nexeon Technology;2;IL
537315;Dgs Technical;1;IL
537316;Alliance Info;1;CA
537317;Northeast Internal;1;IN
537318;Quantilus ;1;FL
537319;Govin ;2;VA
537320;Ts Staffing;1;MI
537321;Colonial Staffing;4;MA
537322;Jk Technology;1;IL
537323;Seacoast Radiology;1;NH
537324;Sai Global;18;MD
537325;Lawinger Consulting;1;MN
537326;Cognition ;1;CO
537327;Lifehealth Medicine;1;CA
537328;Wr Rosato;1;NJ
537329;Brandon Consulting;1;NJ
537330;Betsol ;1;CO
537331;Munzing Structural;1;OR
537332;Newborn Specialists;2;OK
537333;Boston Children'S;3;NY
537334;P9 Cloud;5;VA
537335;Tanzo ;2;GA
537336;Softone ;1;NJ
537337;Iv It;1;VA
537338;Gebbs Consulting;1;MD
537339;Ces Consulting;2;VA
537340;Fg Soft;2;PA
537341;Innovative Process;1;MA
537342;Enterprise Consulting;1;NJ
537343;Evidencecare ;1;TN
537344;Vision Centers;1;TX
537345;Relano Ventures;1;FL
537346;Skl Solutions;1;TX
537347;Psquareit ;1;TX
537348;Sa ;1;CA
537349;North America;1;CT
537350;David Ensignia;2;FL
537351;Pisoft ;2;VA
537352;A4Softech ;5;NJ
537353;Explicit ;3;MN
537354;Ebusiness Solutions;2;OH
537355;Wisen Asset;1;MI
537356;Ameo Solutions;5;CA
537357;Adventa ;3;AL
537358;Software Management;1;CA
537359;Gm2 Associates;1;CT
537360;Softtek Integration;1;TX
537361;Techgrow ;1;PA
537362;Rationalsoft ;1;VA
537363;One Anesthesia;1;KY
537364;Prometheus Computing;16;NC
537365;Synergetic Information;1;DC
537366;Cheema Dental;1;CA
537367;Ronit ;4;TX
537368;Vensar Technology;2;IL
537369;Ace Healthcare;3;NY
537370;Zensa ;1;WA
537371;Questsoft Solutions;7;NJ
537372;East Coast;1;NY
537373;Sjh Sheffield;2;TX
537374;Navayuga Infotech;5;GA
537375;Jaeger ;1;NE
537376;Delos Computers;2;GA
537377;Sun Kpo;1;CA
537378;Advantage Technical;2;OH
537379;Carpenter Marty;1;OH
537380;Ascension Construction;1;OH
537381;Argentys Informatics;1;MD
537382;Dev ;5;NC
537383;Saven ;6;NJ
537384;Verism ;1;CA
537385;Ermwest ;1;CA
537386;Valley Hospitalist;1;TX
537387;Astuteone ;3;TX
537388;Alexian Brothers;1;IL
537389;Vivid Edge;1;VA
537390;S4Cloud ;1;TX
537391;Anesthesia Specialists;2;PA
537392;Mystique ;1;GA
537393;Xebrium ;1;CA
537394;Mwidm ;2;PA
537395;Lanco Global;10;TX
537396;Solomon Partners;1;MN
537397;Jr Filanc;2;CA
537398;Manthan ;4;CA
537399;Skywalk Global;4;IA
537400;Techgene Solutions;3;TX
537401;Prosap ;1;CA
537402;Rsm Technology;2;TX
537403;The Nuleap;1;OH
537404;Datum Engineers;1;TX
537405;Flynn Construction;1;TX
537406;Successful Capital;2;NJ
537407;Intepros ;4;MA
537408;Sedna Consulting;3;NJ
537409;Concat ;1;IA
537410;Surgical Theater;1;OH
537411;Gravity5 ;2;NJ
537412;Kriwin ;1;TX
537413;Rancs ;2;TX
537414;Atco ;1;MI
537415;Uptrend ;13;CA
537416;Jedi Ark;1;NY
537417;Cs Medical;1;OH
537418;Metaoption ;1;NJ
537419;Olive ;2;NY
537420;Infosemantics ;3;TX
537421;Tti Global;1;MI
537422;Professional Consulting;1;MN
537423;Biztech Solutions;1;TX
537424;Client Focus;3;VA
537425;Ikcon Pharma;4;NJ
537426;Imaging Associates;1;CA
537427;Lone Mountain;1;OH
537428;International Resource;1;FL
537429;Jaydu ;5;GA
537430;S Cube;2;NJ
537431;24 On;4;GA
537432;North Bend;2;OR
537433;Grassroot ;3;PA
537434;Izum ;5;MD
537435;Radiology Imaging;1;FL
537436;Reid Physician;2;IN
537437;Brown Neurology;6;RI
537438;Chelsio Communications;1;CA
537439;Csxperts ;1;VA
537440;Itnovasys ;2;VA
537441;Brown Surgical;1;RI
537442;Merlinsight ;1;NJ
537443;Freedom Consulting;1;PA
537444;Operational Innovations;1;NY
537445;Rle International;2;MI
537446;Zolon Tech;2;VA
537447;Arni Medica;2;NJ
537448;Morphimmune ;1;IN
537449;Automotive Technical;1;MI
537450;Arcoom ;3;NJ
537451;Definitive Neurodiagnostics;1;IL
537452;Bimcon ;4;MI
537453;Ifusion ;4;NJ
537454;Rosalind Franklin;1;IL
537455;Newbie Soft;1;TX
537456;Racom Software;1;NC
537457;Bryllan ;1;MI
537458;Ssm Medical;1;MO
537459;Arise Global;1;VA
537460;Sandusky Anesthesia;1;WA
537461;Conferra Software;1;CA
537462;Synectics For;1;VA
537463;Cognida ;1;IL
537464;Iwms Americas;1;MN
537465;Cittacore ;3;NJ
537466;Agisol ;2;MD
537467;Jet Aviation;2;NJ
537468;Westways Staffing;3;CA
537469;Tigre ;1;WI
537470;Zenith Lifescience;1;NJ
537471;Stagity Solutions;8;TX
537472;Dewpoint ;2;MI
537473;Esteemit ;1;GA
537474;Trust Infosys;1;TX
537475;Botsapi ;1;TX
537476;Inpatient Care;1;OK
537477;Trothit ;1;FL
537478;Trintel ;1;MI
537479;Saint Peters;1;NJ
537480;Medicine ;1;RI
537481;Medicine And;1;RI
537482;Cgf Counselfrankfurt;1;SC
537483;Katalyst Healthcares;6;NJ
537484;Ambata Services;2;GA
537485;Encore Anesthesia;1;IL
537486;Traxion ;1;IL
537487;The Spear;1;GA
537488;Hospital Consultants;1;MI
537489;Rey Consultants;1;CA
537490;Curate Partners;1;MA
537491;Narragansett Bay;2;RI
537492;Han It;2;NJ
537493;Rapidflow ;1;CA
537494;3Nrit ;1;TX
537495;Ingenics ;1;SC
537496;Crackajack Digital;1;OR
537497;Sms Staffing;1;MI
537498;Crossroad Lab;1;CA
537499;Aad It;3;GA
537500;Aarnav It;7;GA
537501;Verity Solutions;2;TX
537502;One Algorithm;9;PA
537503;Anica ;3;IL
537504;Brown Dermatology;1;RI
537505;Primesoft Consulting;1;NJ
537506;Eapogee ;1;CA
537507;Autotechmation ;1;MI
537508;Inspird ;1;CA
537509;Xtramile Soft;1;NC
537510;Comtech Global;1;OH
537511;Dbazone ;1;NY
537512;Nextech Solutions;3;TN
537513;Consoaring ;1;PA
537514;Extrius ;6;TX
537515;Dcm Infotech;3;CA
537516;Avnil ;1;GA
537517;Fortira ;1;NJ
537518;Net Android;1;AZ
537519;Rj It;1;MD
537520;Endeavour Software;2;NJ
537521;Sekon Enterprise;3;VA
537522;Vivaran It;1;NJ
537523;Telma Solutions;1;VA
537524;Resource Informatics;2;TX
537525;Info Origin;4;KS
537526;Amor ;1;DE
537527;Cloud Soft;33;GA
537528;American Technosys;1;MI
537529;Enterprise Infionics;1;TX
537530;Tekbank Consultants;1;VA
537531;Gd Intotek;1;VA
537532;Convextech ;12;TX
537533;Gratiture Solutions;1;TX
537534;Teknaux ;2;GA
537535;Bnb Info;1;TX
537536;Binary Logix;1;NC
537537;Yorkshire Global;2;VA
537538;Effulgent ;1;CO
537539;6Ai ;2;VA
537540;Plugin Coder;1;CA
537541;Mnemonic Solutions;2;OK
537542;Techno Trends;1;CA
537543;Softadata ;4;MO
537544;Technihire ;1;TX
537545;Zealogics ;11;NJ
537546;Clique ;1;OH
537547;Techcoreglobal ;2;NJ
537548;Bitcare ;1;TX
537549;Remedybiz ;2;VA
537550;Asset Class;1;NJ
537551;Contineo Health;2;NJ
537552;Netvision Resources;2;VA
537553;Orangeit ;1;CA
537554;Coalescent ;2;NJ
537555;Mindboard ;2;VA
537556;Zetta Data;1;MO
537557;Sapience ;1;WA
537558;Zeta Analytics;1;NJ
537559;Electronic Data;1;PA
537560;Ecloud Labs;4;NJ
537561;Reliant Vision;4;NJ
537562;Csr Infotech;2;VA
537563;Soimex Denimagic;12;NJ
537564;Rhino Infotech;1;NJ
537565;Ushirepro ;1;NJ
537566;Elite It;2;NJ
537567;Globex It;2;NJ
537568;Lak Software;7;NJ
537569;Telaverge Communications;3;TX
537570;Samson Software;1;NJ
537571;Stem Xpert;1;MI
537572;Iteans America;2;NJ
537573;Preton It;3;NY
537574;Ip Heights;1;NJ
537575;Compuvision Consulting;1;NJ
537576;Advantecs ;1;NJ
537577;Infoexperts ;1;TX
537578;Invoteck ;1;NJ
537579;Astograph ;1;NJ
537580;Nissi Software;5;GA
537581;Kodeva Lla;1;VA
537582;Nomad Consults;2;CA
537583;Gooyah ;3;TX
537584;Siyatech Consulting;3;TX
537585;Thoughtline ;20;IL
537586;Kavi Software;1;GA
537587;Gooddolphin ;6;CA
537588;Desidea ;6;NJ
537589;Workcog ;2;TX
537590;Icloud Consulting;2;DE
537591;Horizon Advanced;7;NJ
537592;Rs Solutions;5;MO
537593;Enterprise Qa;5;NC
537594;Prodigitalworx ;3;TX
537595;Sforce Infotech;5;TX
537596;Infoglen ;1;CA
537597;Igen Consult;1;TX
537598;Jsm Consulting;6;NJ
537599;Ctekkies ;2;NJ
537600;Visvero ;3;PA
537601;8K Miles;1;CA
537602;Innovative Information;17;NJ
537603;Aavispro ;2;PA
537604;Cloud Mayin;1;GA
537605;Zreya Tech;2;TN
537606;Cnt Infotech;1;PR
537607;Zenprotech ;1;TX
537608;Complivorks ;1;GA
537609;Sans America;3;NJ
537610;Modular Software;4;NJ
537611;Onedata Software;1;PA
537612;Flexgen Power;2;NC
537613;Swasun Consulting;2;TX
537614;Techylla ;1;NJ
537615;Bluestar It;1;TX
537616;Transparental Solutions;11;MI
537617;Techiq It;1;CT
537618;Wichita Data;4;TX
537619;Iomega ;1;NJ
537620;Kadstech ;1;PA
537621;Cloud Si;2;GA
537622;Acer Data;2;MI
537623;Ingenworks ;1;NJ
537624;Kpi Data;5;TX
537625;Appnet Global;1;CA
537626;Azhvas ;2;NJ
537627;Trident Consulting;1;CA
537628;Sunray ;2;VA
537629;Cignex Datamatics;1;MI
537630;Agilysis ;3;IL
537631;Synergis Consulting;1;GA
537632;Ain Limited;1;MD
537633;Vrn ;1;TX
537634;App Soft;2;FL
537635;Cignex ;9;MI
537636;Itech America;34;DE
537637;Marveltech Consulting;5;MI
537638;Vityou ;1;TX
537639;Convextree ;2;NJ
537640;Nsvs Consulting;2;TX
537641;Microinfo It;4;TX
537642;Motus It;1;TX
537643;Nea Consulting;1;NJ
537644;Microinfo Global;1;TX
537645;Denken Solutions;1;CA
537646;Mindspace ;5;NJ
537647;Gvktek ;1;NC
537648;Equitas It;2;TX
537649;Techempo ;1;TX
537650;Upteksys ;1;TX
537651;Zerabit ;1;TX
537652;Intelycore ;1;NJ
537653;Preferred Therapy;3;CT
537654;Jy Advisory;1;MD
537655;Further Enterprise;8;PA
537656;Compusharp ;1;CA
537657;Beejaum Technology;2;NJ
537658;Brandscapes Worldwide;1;GA
537659;Assisted Rehab;1;MD
537660;Quality It;3;NJ
537661;Rishi ;2;TX
537662;Fraank ;4;CA
537663;Accent Controls;1;MO
537664;Hms Cape;1;MA
537665;Demanaco ;1;WA
537666;Swarky Solutions;1;MN
537667;Elton Eyecare;1;MN
537668;Nleague Services;1;GA
537669;Nexien ;1;NJ
537670;F ;4;MI
537671;Germane Nephrology;1;IL
537672;Mac Trailer;1;OH
537673;Dccca1 ;1;CA
537674;Midflorida Hospital;1;FL
537675;Dynatemp International;1;NC
537676;The Nephrology;2;CA
537677;Rjb Consulting;4;CA
537678;Us Christi;2;TX
537679;Opalsoft ;1;CA
537680;Vidaa ;2;GA
537681;Pebal Bright;1;TX
537682;Pioneer Hospitalists;1;AZ
537683;Care It;1;NJ
537684;Everest Medics;1;NJ
537685;Computomic Software;1;NJ
537686;Sgs Consulting;1;NJ
537687;Zebu Solutions;1;TX
537688;Winstream It;1;TX
537689;Synoris ;1;NC
537690;Systematix Infotech;2;NC
537691;Miltechs ;1;CA
537692;Public Schools;2;MA
537693;Business Control;1;TX
537694;Trinity Technology;1;CA
537695;Appalachian Mountains;4;WV
537696;Oregon Oncology;2;OR
537697;District Medical;3;AZ
537698;Stockell Information;1;MO
537699;Proteam ;4;AZ
537700;Kgs Technology;1;GA
537701;Ziras ;3;DE
537702;Viraaz ;1;FL
537703;Xray Associates;2;MI
537704;Logix Guru;1;PA
537705;Democracy Prep;1;NY
537706;Hematology Oncology;3;OR
537707;Intellect It;4;CA
537708;1A1 Innovations;1;FL
537709;Brainvire Infotech;1;TX
537710;Resonance It;5;MN
537711;Rise Architecture;1;NY
537712;Mobilize ;3;TX
537713;Bis Consulting;7;CA
537714;Lenmar Consulting;9;NJ
537715;Excela Solutions;6;CA
537716;Trn ;1;NJ
537717;Libsys ;9;IL
